Sim	Run	Time	Inds	seeds	cover	rootmass	shootmass	PFT	monoculture	invader	AllocSeed	LMR	m0	MaxMass	mSeed	Dist	pEstab	Gmax	SLA	palat	memo	RAR	growth	mThres	clonal	propSex	meanSpacerLength	sdSpacerLength	Resshare	AllocSpacer	mSpacer	
1	0	33	3	0	0.0276333	3071.52	1985.41	70	NA	NA	0.05	0.5	0.3	2000	0.3	0.3	0.5	20	1	1	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	33	8	0	0.0608667	4065.74	3529.46	76	NA	NA	0.05	0.5	0.1	1000	0.1	0.6	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	33	2	0	0.0126467	959.402	939.397	77	NA	NA	0.05	0.5	0.1	1000	0.1	0.6	0.5	40	0.75	0.5	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	33	16	0	0.07972	8327.05	7500.17	80	NA	NA	0.05	0.5	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	34	8	0	0.13116	7912.28	5313.69	13	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	34	17	0	0.154493	14597.2	15608.9	15	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	34	7	0	0.08822	7314.7	4457.89	16	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	20	1	1	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	34	1	0	0.0105133	1039.98	882.656	41	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	40	0.75	0.5	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	34	15	0	0.1221	13018.5	15206	42	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	34	14	0	0.100293	11111.1	11109.9	45	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	20	0.5	0.25	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	34	10	0	0.0962333	5079.84	3801.38	49	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	34	22	0	0.14796	11519.9	9809.99	53	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	34	3	0	0.0282667	2444.62	1956.04	70	NA	NA	0.05	0.5	0.3	2000	0.3	0.3	0.5	20	1	1	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	34	8	0	0.0604	3899.16	3345	76	NA	NA	0.05	0.5	0.1	1000	0.1	0.6	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	34	1	0	0.00473333	426.494	440.472	77	NA	NA	0.05	0.5	0.1	1000	0.1	0.6	0.5	40	0.75	0.5	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	34	13	0	0.0679467	6726.43	6364.13	80	NA	NA	0.05	0.5	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	35	7	0	0.124067	7374.62	5013.25	13	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	35	16	0	0.156873	14017.2	15326.5	15	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	35	6	0	0.08576	6468.63	4128.94	16	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	20	1	1	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	35	1	0	0.0137	1039.98	1002.82	41	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	40	0.75	0.5	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	35	17	0	0.161833	15136.7	18111.5	42	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	35	12	0	0.0912667	11000.5	11968.8	45	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	20	0.5	0.25	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	35	11	0	0.10698	5549.68	4245.88	49	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	35	17	0	0.137527	9443.09	8182.15	53	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	35	1	0	0.0145	1053.59	889.741	70	NA	NA	0.05	0.5	0.3	2000	0.3	0.3	0.5	20	1	1	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	35	8	0	0.0630667	3974	3479.25	76	NA	NA	0.05	0.5	0.1	1000	0.1	0.6	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	35	13	0	0.0680933	6515.25	6510.63	80	NA	NA	0.05	0.5	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	36	6	0	0.115833	6718.47	3929.36	13	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	36	14	0	0.154933	12621.3	11019.5	15	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	36	7	0	0.0938667	7221.17	3153.73	16	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	20	1	1	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	36	15	0	0.1385	13872.4	12477	42	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	36	11	0	0.0598	11014.4	5637.73	45	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	20	0.5	0.25	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	36	12	0	0.1206	5873.55	3982.11	49	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	36	15	0	0.095	8232.35	4664.73	53	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	36	2	0	0.00766667	1361.58	417.679	70	NA	NA	0.05	0.5	0.3	2000	0.3	0.3	0.5	20	1	1	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	36	9	0	0.0794	4498.44	3549.12	76	NA	NA	0.05	0.5	0.1	1000	0.1	0.6	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	36	15	0	0.0672	6984.86	4400.14	80	NA	NA	0.05	0.5	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	37	6	0	0.10032	6029.36	3997.76	13	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	37	16	0	0.153107	13621.1	14528.5	15	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	37	9	0	0.11432	8969.38	5394.91	16	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	20	1	1	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	37	15	0	0.13178	13594.5	15564.6	42	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	37	11	0	0.08188	10717.2	9520.08	45	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	20	0.5	0.25	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	37	13	0	0.112693	6113.23	4690.53	49	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	37	15	0	0.0928533	8025.49	6374.72	53	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	37	2	0	0.0133	1953.98	966.712	70	NA	NA	0.05	0.5	0.3	2000	0.3	0.3	0.5	20	1	1	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	37	11	0	0.0914	5553.7	4819.7	76	NA	NA	0.05	0.5	0.1	1000	0.1	0.6	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	37	20	0	0.104847	9236.69	8592.07	80	NA	NA	0.05	0.5	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	38	7	0	0.11414	7109.86	4707.25	13	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	38	17	0	0.166273	14953.7	16070.2	15	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	38	9	0	0.115673	8559.55	5495.71	16	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	20	1	1	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	38	13	0	0.101767	11903	13447.4	42	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	38	16	0	0.105153	13794.5	13874.8	45	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	20	0.5	0.25	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	38	16	0	0.137473	7495.48	5926.4	49	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	38	16	0	0.108833	7562.14	6635.23	53	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	38	3	0	0.0204067	2402.85	1794.61	70	NA	NA	0.05	0.5	0.3	2000	0.3	0.3	0.5	20	1	1	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	38	9	0	0.0659467	4555.78	3869.94	76	NA	NA	0.05	0.5	0.1	1000	0.1	0.6	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	38	18	0	0.0995867	9298.72	8806.13	80	NA	NA	0.05	0.5	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	39	7	0	0.12048	7369.15	4877.84	13	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	39	14	0	0.156867	13174.4	13713.9	15	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	39	10	0	0.13278	10445.6	6070.63	16	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	20	1	1	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	39	13	0	0.116633	12018.2	13732.8	42	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	39	13	0	0.0991267	12291.8	10987.6	45	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	20	0.5	0.25	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	39	12	0	0.105033	5703.4	4501.96	49	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	39	15	0	0.113067	7399.69	6182.98	53	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	39	3	0	0.0217333	2843.71	1844.91	70	NA	NA	0.05	0.5	0.3	2000	0.3	0.3	0.5	20	1	1	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	39	5	0	0.0406	2591.31	2328.67	76	NA	NA	0.05	0.5	0.1	1000	0.1	0.6	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	39	17	0	0.0934	8750.9	7588.72	80	NA	NA	0.05	0.5	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	40	10	0	0.15488	9991.59	2364.85	13	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	40	12	0	0.110633	11180.4	8167.37	15	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	40	11	0	0.156527	11068	2392.13	16	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	20	1	1	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	40	13	0	0.108413	11954.8	6554.03	42	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	40	16	0	0.0990933	13726	10382.4	45	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	20	0.5	0.25	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	40	13	0	0.128607	6325.43	2120.22	49	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	40	19	0	0.121887	9147.02	4493.26	53	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	40	2	0	0.0185667	2071.42	205.118	70	NA	NA	0.05	0.5	0.3	2000	0.3	0.3	0.5	20	1	1	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	40	3	0	0.0237	1668.94	307.494	76	NA	NA	0.05	0.5	0.1	1000	0.1	0.6	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	40	18	0	0.0865933	8837.68	3618.52	80	NA	NA	0.05	0.5	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	41	7	0	0.126567	7445.35	4353.98	13	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	41	19	0	0.180667	16647.2	14029.3	15	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	41	10	0	0.122933	11197.1	4090.43	16	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	20	1	1	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	41	11	0	0.0808	10280.2	7792.48	42	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	41	20	0	0.118867	18521.4	11340.6	45	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	20	0.5	0.25	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	41	10	0	0.0839667	4960.39	3203.36	49	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	41	21	0	0.1477	10702.9	6984.97	53	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	41	2	0	0.0123333	2073.11	592.15	70	NA	NA	0.05	0.5	0.3	2000	0.3	0.3	0.5	20	1	1	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	41	1	0	0.0074	535.055	344.696	76	NA	NA	0.05	0.5	0.1	1000	0.1	0.6	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	41	22	0	0.0811333	10058	5269.33	80	NA	NA	0.05	0.5	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	42	9	0	0.158933	9005.21	5893.04	13	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	42	20	0	0.1901	17702.9	17909.9	15	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	42	10	0	0.122767	10693.3	5315.2	16	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	20	1	1	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	42	10	0	0.0915	9406.42	10003.7	42	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	42	13	0	0.0825333	12263.2	9993.06	45	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	20	0.5	0.25	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	42	14	0	0.127033	6630.92	5143.11	49	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	42	23	0	0.1411	11710.3	8667.63	53	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	42	1	0	0.00733333	1058.28	607.516	70	NA	NA	0.05	0.5	0.3	2000	0.3	0.3	0.5	20	1	1	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	42	1	0	0.0073	535.055	425.482	76	NA	NA	0.05	0.5	0.1	1000	0.1	0.6	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	42	22	0	0.0965333	10487.2	8525.51	80	NA	NA	0.05	0.5	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	43	10	0	0.193733	10340.2	6907.15	13	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	43	16	0	0.163933	14875.3	15451.3	15	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	43	11	0	0.141647	11327.3	6224.74	16	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	20	1	1	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	43	8	0	0.0790333	7560.87	8438.66	42	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	43	11	0	0.08128	11690	10106	45	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	20	0.5	0.25	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	43	14	0	0.1374	6682.96	5300.42	49	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	43	17	0	0.12118	9001.47	7260.68	53	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	43	1	0	0.00704667	1058.28	592.869	70	NA	NA	0.05	0.5	0.3	2000	0.3	0.3	0.5	20	1	1	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	43	1	0	0.00996667	535.055	490.363	76	NA	NA	0.05	0.5	0.1	1000	0.1	0.6	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	43	17	0	0.0784	8383.63	6995.34	80	NA	NA	0.05	0.5	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	44	17	0	0.2928	16949.5	10132.5	13	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	44	12	0	0.120467	10966.1	10063.3	15	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	44	12	0	0.142933	12487.8	5065.91	16	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	20	1	1	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	44	7	0	0.0598667	6834.08	6016.22	42	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	44	9	0	0.0453333	9159.09	4022.41	45	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	20	0.5	0.25	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	44	11	0	0.1135	5384.06	3868.91	49	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	44	15	0	0.0965667	8246.21	5051.36	53	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	44	1	0	0.00746667	535.055	354.577	76	NA	NA	0.05	0.5	0.1	1000	0.1	0.6	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	44	18	0	0.0668667	8738.35	5023.4	80	NA	NA	0.05	0.5	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	45	19	0	0.2871	18503.3	4649.45	13	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	45	11	0	0.132033	10664.4	5097.14	15	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	45	8	0	0.0945333	9272.2	1618	16	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	20	1	1	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	45	11	0	0.0816467	9467.56	4817.34	42	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	45	7	0	0.04748	7601.88	2621.74	45	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	20	0.5	0.25	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	45	15	0	0.12928	7060.92	2756.19	49	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	45	15	0	0.0920133	8251.92	2742.82	53	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	45	1	0	0.00573333	535.055	155.122	76	NA	NA	0.05	0.5	0.1	1000	0.1	0.6	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	45	16	0	0.0676467	7639.66	2427.36	80	NA	NA	0.05	0.5	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	46	14	0	0.229467	14052.8	8408.66	13	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	46	10	0	0.113433	10099.5	9715.2	15	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	46	7	0	0.104167	8500.1	3447.76	16	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	20	1	1	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	46	10	0	0.0825	9138.06	8246.63	42	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	46	6	0	0.0474667	6635.72	5084.97	45	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	20	0.5	0.25	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	46	17	0	0.153367	8061.02	5738.8	49	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	46	13	0	0.0863	7352.69	4980.75	53	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	46	1	0	0.00546667	535.055	349.773	76	NA	NA	0.05	0.5	0.1	1000	0.1	0.6	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	46	15	0	0.0854333	7690.3	5104.45	80	NA	NA	0.05	0.5	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	47	16	0	0.23814	15689.5	3415.55	13	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	47	11	0	0.110313	10253.2	6500.38	15	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	47	10	0	0.145453	11461	2275.88	16	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	20	1	1	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	47	11	0	0.09258	10114.3	7048.64	42	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	47	6	0	0.0389067	6409.41	4240.4	45	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	20	0.5	0.25	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	47	19	0	0.164393	9058.54	3288.56	49	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	47	16	0	0.0956733	8445.88	4597.55	53	NA	NA	0.05	0.75	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	47	2	0	0.0138333	931.919	308.605	76	NA	NA	0.05	0.5	0.1	1000	0.1	0.6	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	47	19	0	0.09524	9271.35	3797.85	80	NA	NA	0.05	0.5	0.1	1000	0.1	0.6	0.5	20	0.75	0.5	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	48	14	0	0.2304	14524.4	9750.94	13	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	48	10	0	0.0943867	9424.29	9517.03	15	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	48	5	0	0.0707867	6102.59	3370.07	16	NA	NA	0.05	1	0.3	2000	0.3	0.3	0.5	20	1	1	6	1	0.25	0.2	0	0	0	0	0	0	0
1	0	48	13	0	0.0972733	11149.7	12759.6	42	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	0	0	0	0	0	0	0
1	0	48	15	0	0.0984	12286.8	11415.3	45	NA	NA	0.05	0.75	0.3	2000	0.3	0.3	0.5	20	0.5	0.25	6	1	0.25	0.2	0	0	0	0	0	0	0
